Timestamp;AppId;AppCallChain;AppErrorId;AppErrorMessage;AppErrorDetails;AppUserId;DeviceUser;DeviceId;DeviceIp
"2026-02-17 08:30:27";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:27";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:27";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:30";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:30";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:30";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:44";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:44";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:44";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:45";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:45";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:45";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:45";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:45";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:46";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:48";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:48";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=435413.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:49";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:50";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:51";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:52";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:52";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=436867.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:53";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:53";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:53";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:54";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:54";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:54";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:55";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:30:55";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=437010.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:08";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:08";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=437011.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:15";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:15";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=437012.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:22";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:22";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=437008.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:22";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:22";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:23";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:24";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=435414.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:25";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:25";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=435415.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:26";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:26";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=435416.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:26";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:26";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:26";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:27";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:27";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:27";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:28";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:28";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=436911.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:29";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:29";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=436912.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:30";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:30";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=436913.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:31";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:31";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=436914.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:32";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:32";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync";"No_EC_PostImport_Failed";"Une erreur métier s'est produite lors de l'exécution :";"Post-import chain failed for SerialNumberId=436915.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:32";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:32";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:32";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:33";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:33";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_TemporImportFileImporter > ExecuteAsync";"IN_ER_06";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"Une erreur est survenue lors de l'enregistrement des données.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-17 08:31:34";"41";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_PostImportSeriesUpdater > ExecuteAsync > ExecuteStepAsync > SR_StoredProcedure > ExecuteAsync";"DI_ER_00";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"L'éxécution de l'opération à échouée.";"176";"Administrateur";"PM-DESKTOP";"172.18.56.80"
