Timestamp;AppId;AppCallChain;AppErrorId;AppErrorMessage;AppErrorDetails;AppUserId;DeviceUser;DeviceId;DeviceIp
"2026-02-27 11:15:51";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251215_15471669.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:15:51";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251215_15472294.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:15:51";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251215_16285034.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:15:51";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251215_16285649.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:15:51";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251215_16431615.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:15:51";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251215_16432197.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:10";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_10291170.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:10";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_10291743.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:11";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_10354007.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:11";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_10354602.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:11";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_10504461.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:11";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_10505034.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:11";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_10512411.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:11";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_10513093.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:11";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_11343818.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:12";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251222_11344638.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:31";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr must be > 0 (value='0'). File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251223_11471005.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:17:31";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr must be > 0 (value='0'). File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit20251223_11471689.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:22:13";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600126_16565234.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:22:13";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600126_16565990.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:22:20";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600126_17070656.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:22:20";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600126_17071355.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:25:29";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit2026002009_10434387.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:25:29";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit2026002009_10435254.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:26:36";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600212_09523566.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:26:37";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600212_09524134.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:26:37";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600212_09565753.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:26:37";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600212_09570265.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:26:37";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600212_10321150.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:26:37";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600212_10321684.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:26:37";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600212_10393564.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
"2026-02-27 11:26:37";"1";"Program > Main > UC_TemporImport > ExecuteAsync > UC_TemporImport_ProcessFile > ExecuteAsync > SR_MdbReader > ReadSerieNrAsync > ReturnZeroAndLogAndMoveAsync";"UnknownErrorId";"Une erreur d'infrastructure s'est produite lors de l'exécution :";"SerieNr not found in MDB. File='D:\3_Dev_Projects\Dev_104\03_Doc_Private\Tests\Luuxa\EditionsTec\Fab\SBZ141\Archive_mdb\Leit202600212_10394319.mdb'.";"2";"Administrateur";"PM-DESKTOP";"172.18.56.80"
